customer_id,store_id,product_name,sales_date,sales_person_id,price,quantity,total_cost
43,129,toothpaste,2023-06-02,21,100,4,400
6,121,toothpaste,2023-06-15,2,100,4,400
33,130,shampoo,2023-04-23,23,1.5,1,1.5
2,123,flour,2023-07-16,7,20,3,60
12,121,quaker oats,2023-03-27,3,212,2,424
31,127,gram flour ,2023-05-24,16,52,9,468
34,126,flour,2023-07-07,15,20,7,140
49,121,refined oil,2023-04-20,3,110,1,110
21,127,toothpaste,2023-06-12,17,100,6,600
1,130,nutrella,2023-03-26,24,40,5,200
19,124,sugar,2023-07-28,10,50,6,300
1,130,refined oil,2023-06-01,25,110,9,990
23,123,quaker oats,2023-06-30,7,212,7,1484
32,130,nutrella,2023-06-11,24,40,7,280
29,123,refined oil,2023-07-11,8,110,10,1100
23,122,shampoo,2023-04-22,6,1.5,4,6.0
39,123,quaker oats,2023-04-08,7,212,10,2120
33,127,flour,2023-04-10,17,20,5,100
45,121,shampoo,2023-04-22,2,1.5,2,3.0
1,125,shampoo,2023-06-17,13,1.5,3,4.5
39,125,shampoo,2023-07-23,12,1.5,4,6.0
37,122,gram flour ,2023-07-03,4,52,7,364
4,129,nutrella,2023-05-23,22,40,6,240
25,127,nutrella,2023-03-16,17,40,8,320
6,128,shampoo,2023-06-04,18,1.5,6,9.0
11,121,shampoo,2023-08-10,1,1.5,8,12.0
25,121,flour,2023-05-20,3,20,6,120
24,126,toothpaste,2023-07-05,14,100,8,800
14,129,shampoo,2023-05-01,22,1.5,6,9.0
32,129,toothpaste,2023-08-14,22,100,9,900
50,125,refined oil,2023-04-28,13,110,5,550
21,122,toothpaste,2023-07-02,4,100,7,700
36,126,quaker oats,2023-03-16,14,212,8,1696
41,125,toothpaste,2023-07-19,13,100,7,700
9,128,nutrella,2023-06-14,18,40,1,40
47,130,shampoo,2023-04-22,24,1.5,8,12.0
39,129,refined oil,2023-07-18,22,110,2,220
45,123,shampoo,2023-05-22,8,1.5,4,6.0
49,122,gram flour ,2023-05-09,4,52,4,208
42,126,quaker oats,2023-06-30,14,212,4,848
36,126,nutrella,2023-05-10,14,40,9,360
2,129,gram flour ,2023-05-30,21,52,8,416
15,123,gram flour ,2023-07-28,9,52,5,260
13,122,flour,2023-04-25,4,20,8,160
4,130,quaker oats,2023-04-27,24,212,2,424
46,126,toothpaste,2023-03-25,14,100,3,300
24,128,quaker oats,2023-03-08,18,212,4,848
8,123,nutrella,2023-06-18,9,40,5,200
46,126,nutrella,2023-08-13,14,40,9,360
20,122,nutrella,2023-04-30,5,40,8,320
34,130,toothpaste,2023-06-20,24,100,7,700
33,121,refined oil,2023-04-14,1,110,7,770
18,126,quaker oats,2023-03-25,15,212,8,1696
50,122,flour,2023-06-30,5,20,10,200
12,122,flour,2023-08-01,5,20,8,160
34,125,toothpaste,2023-07-08,13,100,6,600
24,124,flour,2023-05-20,10,20,7,140
19,130,flour,2023-07-30,24,20,6,120
5,126,flour,2023-04-16,14,20,9,180
30,128,gram flour ,2023-06-01,19,52,6,312
5,121,shampoo,2023-05-16,3,1.5,10,15.0
15,126,shampoo,2023-06-18,14,1.5,6,9.0
30,125,quaker oats,2023-07-11,12,212,1,212
7,123,gram flour ,2023-05-27,8,52,2,104
23,129,toothpaste,2023-07-06,22,100,8,800
3,122,refined oil,2023-04-13,6,110,9,990
44,121,flour,2023-05-22,2,20,10,200
8,130,quaker oats,2023-06-29,24,212,3,636
43,121,shampoo,2023-08-14,3,1.5,2,3.0
48,126,refined oil,2023-06-16,15,110,7,770
43,128,flour,2023-03-16,19,20,9,180
37,130,nutrella,2023-06-08,24,40,5,200
19,124,refined oil,2023-03-07,12,110,4,440
6,123,quaker oats,2023-05-27,7,212,5,1060
26,125,toothpaste,2023-08-06,13,100,10,1000
38,130,nutrella,2023-05-11,24,40,5,200
33,122,sugar,2023-08-03,4,50,10,500
28,124,refined oil,2023-07-31,12,110,10,1100
12,128,shampoo,2023-06-22,18,1.5,8,12.0
39,124,gram flour ,2023-08-15,10,52,2,104
17,122,sugar,2023-05-25,5,50,6,300
31,121,sugar,2023-06-28,3,50,2,100
44,128,sugar,2023-05-20,19,50,6,300
25,121,flour,2023-03-15,3,20,9,180
34,127,refined oil,2023-04-07,17,110,10,1100
46,129,flour,2023-04-24,21,20,10,200
8,126,gram flour ,2023-08-20,15,52,10,520
5,122,refined oil,2023-03-03,5,110,5,550
30,128,shampoo,2023-03-05,19,1.5,10,15.0
48,121,flour,2023-03-09,1,20,4,80
45,127,sugar,2023-03-17,16,50,2,100
42,125,quaker oats,2023-06-16,13,212,2,424
17,125,sugar,2023-07-27,13,50,2,100
32,124,toothpaste,2023-04-12,11,100,1,100
30,129,shampoo,2023-06-10,22,1.5,7,10.5
43,124,toothpaste,2023-05-23,10,100,2,200
7,122,nutrella,2023-06-21,5,40,5,200
35,124,shampoo,2023-05-21,11,1.5,1,1.5
28,129,flour,2023-05-23,22,20,7,140
37,123,flour,2023-05-16,8,20,6,120
10,127,quaker oats,2023-07-22,16,212,6,1272
16,126,shampoo,2023-05-05,14,1.5,8,12.0
32,122,sugar,2023-06-01,4,50,8,400
46,130,shampoo,2023-04-12,25,1.5,9,13.5
20,121,sugar,2023-04-08,2,50,8,400
48,128,refined oil,2023-08-18,18,110,7,770
18,125,refined oil,2023-04-29,12,110,1,110
47,124,gram flour ,2023-05-23,10,52,1,52
39,130,sugar,2023-05-13,23,50,2,100
37,129,shampoo,2023-04-18,22,1.5,8,12.0
2,125,refined oil,2023-06-13,13,110,4,440
50,122,flour,2023-03-04,5,20,9,180
1,121,gram flour ,2023-05-30,1,52,7,364
14,121,sugar,2023-04-19,2,50,5,250
37,127,sugar,2023-03-21,17,50,1,50
6,125,gram flour ,2023-05-23,12,52,3,156
45,126,toothpaste,2023-07-10,14,100,4,400
47,128,nutrella,2023-05-28,19,40,6,240
20,123,toothpaste,2023-03-30,7,100,4,400
12,121,gram flour ,2023-05-27,1,52,10,520
26,124,sugar,2023-05-29,12,50,1,50
34,126,sugar,2023-05-31,15,50,10,500
43,127,flour,2023-08-12,16,20,4,80
30,128,refined oil,2023-03-26,20,110,9,990
42,121,quaker oats,2023-07-28,3,212,6,1272
32,126,flour,2023-04-04,15,20,5,100
44,129,nutrella,2023-03-14,21,40,3,120
30,126,quaker oats,2023-05-28,15,212,7,1484
7,125,sugar,2023-05-02,13,50,6,300
18,125,sugar,2023-06-13,13,50,8,400
39,123,gram flour ,2023-07-27,9,52,10,520
42,127,refined oil,2023-05-01,16,110,5,550
37,123,refined oil,2023-05-31,8,110,5,550
48,130,sugar,2023-03-03,23,50,8,400
2,128,shampoo,2023-04-28,20,1.5,10,15.0
5,126,refined oil,2023-05-20,15,110,9,990
39,123,flour,2023-06-16,9,20,5,100
28,121,shampoo,2023-05-23,1,1.5,7,10.5
46,130,gram flour ,2023-06-26,23,52,9,468
41,130,flour,2023-05-11,24,20,3,60
32,126,sugar,2023-04-09,15,50,8,400
39,130,shampoo,2023-07-24,25,1.5,9,13.5
17,127,sugar,2023-05-22,16,50,2,100
48,125,shampoo,2023-05-10,12,1.5,10,15.0
41,121,sugar,2023-06-25,2,50,7,350
42,125,gram flour ,2023-07-24,13,52,4,208
45,125,shampoo,2023-05-15,12,1.5,10,15.0
31,123,shampoo,2023-08-10,8,1.5,2,3.0
41,122,flour,2023-04-14,4,20,8,160
10,121,sugar,2023-04-24,2,50,10,500
13,122,gram flour ,2023-03-08,5,52,7,364
10,121,sugar,2023-03-17,1,50,8,400
34,126,nutrella,2023-07-27,15,40,5,200
9,126,refined oil,2023-06-03,15,110,6,660
17,124,nutrella,2023-03-15,12,40,5,200
3,123,toothpaste,2023-04-25,9,100,10,1000
35,121,flour,2023-08-10,2,20,3,60
45,128,refined oil,2023-03-25,18,110,6,660
32,121,nutrella,2023-03-15,2,40,4,160
2,124,refined oil,2023-03-06,12,110,10,1100
39,130,flour,2023-04-17,24,20,7,140
50,124,sugar,2023-04-18,12,50,1,50
4,126,quaker oats,2023-07-24,14,212,1,212
38,123,sugar,2023-05-24,9,50,3,150
9,130,refined oil,2023-05-20,25,110,1,110
47,130,flour,2023-06-08,24,20,2,40
5,128,nutrella,2023-04-10,20,40,5,200
3,128,toothpaste,2023-06-11,18,100,2,200
41,126,quaker oats,2023-07-17,15,212,10,2120
9,127,sugar,2023-06-21,17,50,1,50
31,124,sugar,2023-07-21,11,50,5,250
36,124,quaker oats,2023-08-17,11,212,9,1908
42,127,toothpaste,2023-05-06,17,100,10,1000
25,128,quaker oats,2023-08-16,18,212,2,424
4,127,refined oil,2023-03-19,16,110,9,990
15,127,quaker oats,2023-06-21,16,212,10,2120
42,123,shampoo,2023-03-20,9,1.5,8,12.0
22,121,shampoo,2023-04-12,1,1.5,4,6.0
2,124,refined oil,2023-07-10,12,110,2,220
3,126,sugar,2023-07-05,15,50,5,250
32,126,nutrella,2023-04-04,14,40,10,400
39,129,quaker oats,2023-04-28,22,212,2,424
50,125,flour,2023-04-06,12,20,4,80
50,128,toothpaste,2023-05-18,20,100,10,1000
6,121,refined oil,2023-05-06,3,110,1,110
50,124,toothpaste,2023-06-22,12,100,7,700
12,128,gram flour ,2023-04-17,20,52,1,52
22,130,nutrella,2023-08-05,23,40,9,360
29,122,sugar,2023-06-27,5,50,4,200
40,128,quaker oats,2023-03-29,19,212,7,1484
9,125,gram flour ,2023-05-27,12,52,5,260
17,123,quaker oats,2023-03-18,9,212,1,212
28,128,gram flour ,2023-07-13,19,52,4,208
16,121,shampoo,2023-04-25,3,1.5,10,15.0
25,127,gram flour ,2023-08-12,17,52,4,208
14,125,shampoo,2023-03-14,12,1.5,1,1.5
41,122,flour,2023-04-17,4,20,10,200
45,126,gram flour ,2023-03-30,15,52,5,260
47,124,gram flour ,2023-03-07,12,52,7,364
4,128,refined oil,2023-03-04,19,110,10,1100
23,125,quaker oats,2023-03-08,12,212,1,212
44,125,sugar,2023-08-08,13,50,8,400
12,126,sugar,2023-05-28,15,50,10,500
22,124,toothpaste,2023-04-30,10,100,10,1000
26,125,flour,2023-07-14,12,20,8,160
35,126,toothpaste,2023-07-27,15,100,8,800
40,124,gram flour ,2023-03-14,10,52,4,208
1,124,quaker oats,2023-03-28,10,212,6,1272
36,121,refined oil,2023-04-02,2,110,5,550
6,121,nutrella,2023-06-28,2,40,4,160
38,127,nutrella,2023-04-03,17,40,10,400
7,121,sugar,2023-08-18,1,50,6,300
34,129,quaker oats,2023-08-13,22,212,4,848
2,122,toothpaste,2023-06-21,5,100,6,600
10,128,refined oil,2023-07-31,19,110,4,440
50,128,toothpaste,2023-06-09,19,100,10,1000
45,130,flour,2023-07-08,25,20,8,160
14,121,gram flour ,2023-06-04,3,52,10,520
15,125,flour,2023-04-06,12,20,4,80
13,121,quaker oats,2023-05-30,1,212,8,1696
5,130,sugar,2023-04-05,23,50,7,350
36,123,gram flour ,2023-04-29,7,52,9,468
25,123,sugar,2023-08-10,7,50,10,500
30,124,quaker oats,2023-05-18,12,212,9,1908
17,121,shampoo,2023-07-12,1,1.5,8,12.0
22,128,shampoo,2023-04-28,20,1.5,9,13.5
50,128,sugar,2023-04-04,19,50,10,500
45,127,toothpaste,2023-05-21,16,100,1,100
34,130,flour,2023-07-26,23,20,4,80
30,128,flour,2023-05-28,18,20,9,180
18,122,quaker oats,2023-04-19,4,212,2,424
40,125,gram flour ,2023-07-26,12,52,6,312
23,129,shampoo,2023-07-03,22,1.5,5,7.5
45,122,sugar,2023-03-13,4,50,5,250
23,123,shampoo,2023-06-21,7,1.5,6,9.0
26,130,quaker oats,2023-04-01,25,212,1,212
14,126,sugar,2023-07-07,15,50,1,50
13,126,toothpaste,2023-08-03,14,100,4,400
9,126,shampoo,2023-05-06,14,1.5,5,7.5
34,122,flour,2023-07-17,6,20,9,180
34,121,sugar,2023-04-24,1,50,3,150
49,121,flour,2023-07-20,1,20,8,160
42,127,sugar,2023-03-05,17,50,6,300
10,128,shampoo,2023-06-08,20,1.5,1,1.5
46,123,shampoo,2023-03-31,9,1.5,9,13.5
19,128,toothpaste,2023-04-09,18,100,4,400
40,126,nutrella,2023-04-30,14,40,5,200
46,122,toothpaste,2023-07-06,4,100,8,800
48,130,gram flour ,2023-03-24,25,52,5,260
34,122,nutrella,2023-04-25,5,40,5,200
11,127,refined oil,2023-04-16,16,110,5,550
9,123,toothpaste,2023-03-23,9,100,10,1000
28,125,flour,2023-08-07,12,20,10,200
34,124,quaker oats,2023-07-19,11,212,8,1696
40,124,toothpaste,2023-07-18,11,100,8,800
37,124,quaker oats,2023-06-01,12,212,8,1696
12,124,nutrella,2023-06-28,10,40,1,40
35,128,nutrella,2023-06-12,18,40,1,40
40,128,shampoo,2023-07-26,20,1.5,1,1.5
47,122,flour,2023-03-27,6,20,7,140
34,126,gram flour ,2023-06-01,15,52,6,312
32,122,toothpaste,2023-06-15,6,100,10,1000
39,130,gram flour ,2023-07-17,25,52,6,312
28,125,sugar,2023-08-03,12,50,7,350
40,123,gram flour ,2023-08-07,7,52,2,104
45,125,refined oil,2023-03-16,13,110,4,440
7,123,toothpaste,2023-03-21,8,100,2,200
30,126,toothpaste,2023-07-07,14,100,6,600
26,129,sugar,2023-05-16,21,50,7,350
3,129,toothpaste,2023-06-01,22,100,3,300
15,124,nutrella,2023-04-09,10,40,1,40
11,124,toothpaste,2023-08-03,11,100,3,300
14,126,flour,2023-05-14,15,20,8,160
45,130,refined oil,2023-03-13,24,110,7,770
38,130,nutrella,2023-06-17,23,40,7,280
26,123,toothpaste,2023-03-19,8,100,1,100
23,129,gram flour ,2023-03-15,22,52,5,260
15,125,flour,2023-03-18,13,20,4,80
12,129,sugar,2023-06-17,22,50,1,50
11,128,shampoo,2023-04-30,19,1.5,9,13.5
9,126,refined oil,2023-04-26,15,110,8,880
4,128,quaker oats,2023-07-06,18,212,9,1908
39,126,toothpaste,2023-06-08,15,100,10,1000
45,124,quaker oats,2023-06-24,12,212,2,424
26,128,nutrella,2023-03-06,20,40,6,240
16,130,flour,2023-06-05,23,20,9,180
10,124,gram flour ,2023-08-18,11,52,2,104
34,124,quaker oats,2023-08-13,10,212,1,212
9,121,quaker oats,2023-04-13,2,212,5,1060
22,123,shampoo,2023-03-20,7,1.5,6,9.0
37,121,flour,2023-07-14,3,20,10,200
37,122,gram flour ,2023-06-05,4,52,6,312
43,127,toothpaste,2023-06-09,17,100,7,700
8,121,flour,2023-08-15,2,20,9,180
12,121,refined oil,2023-03-20,1,110,2,220
21,121,toothpaste,2023-04-12,2,100,8,800
27,123,sugar,2023-05-03,8,50,4,200
38,129,quaker oats,2023-03-08,22,212,9,1908
18,130,refined oil,2023-07-01,24,110,5,550
14,128,sugar,2023-07-06,19,50,3,150
30,127,refined oil,2023-08-14,16,110,6,660
39,124,quaker oats,2023-03-06,12,212,2,424
9,124,refined oil,2023-05-17,11,110,10,1100
27,121,flour,2023-03-19,3,20,5,100
10,130,nutrella,2023-05-05,24,40,6,240
15,127,sugar,2023-03-11,16,50,3,150
46,124,quaker oats,2023-05-06,11,212,10,2120
40,122,shampoo,2023-06-30,4,1.5,2,3.0
50,121,gram flour ,2023-04-28,3,52,8,416
13,127,quaker oats,2023-04-20,17,212,10,2120
45,125,flour,2023-05-15,12,20,2,40
44,121,flour,2023-05-30,1,20,3,60
37,129,flour,2023-03-24,22,20,9,180
26,126,refined oil,2023-04-03,15,110,9,990
32,121,refined oil,2023-07-09,2,110,10,1100
27,123,nutrella,2023-07-17,8,40,1,40
9,129,nutrella,2023-03-09,21,40,10,400
23,123,toothpaste,2023-07-20,9,100,5,500
23,125,refined oil,2023-08-05,13,110,2,220
38,122,flour,2023-07-20,5,20,2,40
36,128,shampoo,2023-04-23,19,1.5,5,7.5
6,125,quaker oats,2023-06-15,13,212,3,636
24,121,toothpaste,2023-05-26,1,100,4,400
14,129,gram flour ,2023-06-27,21,52,2,104
8,121,toothpaste,2023-05-16,1,100,9,900
11,121,gram flour ,2023-07-14,1,52,7,364
34,128,gram flour ,2023-06-08,19,52,7,364
34,125,sugar,2023-07-25,13,50,7,350
32,127,gram flour ,2023-08-17,17,52,6,312
46,122,shampoo,2023-07-10,4,1.5,7,10.5
17,123,sugar,2023-03-04,7,50,2,100
48,126,sugar,2023-07-14,14,50,2,100
26,122,refined oil,2023-05-30,4,110,2,220
2,128,quaker oats,2023-08-11,20,212,1,212
39,128,sugar,2023-03-16,19,50,8,400
36,123,toothpaste,2023-08-17,7,100,10,1000
39,124,quaker oats,2023-05-08,11,212,7,1484
46,121,quaker oats,2023-07-01,1,212,1,212
44,130,shampoo,2023-06-26,23,1.5,7,10.5
30,121,quaker oats,2023-06-20,3,212,7,1484
8,121,shampoo,2023-07-21,2,1.5,3,4.5
36,127,refined oil,2023-03-07,17,110,7,770
41,124,flour,2023-03-04,10,20,10,200
40,128,sugar,2023-07-12,19,50,3,150
45,127,toothpaste,2023-04-27,16,100,3,300
22,127,quaker oats,2023-06-04,17,212,5,1060
45,122,shampoo,2023-06-28,5,1.5,2,3.0
36,130,quaker oats,2023-03-08,23,212,10,2120
29,125,flour,2023-05-02,12,20,5,100
34,128,quaker oats,2023-03-07,19,212,6,1272
20,130,nutrella,2023-07-29,24,40,2,80
40,130,shampoo,2023-04-22,23,1.5,6,9.0
2,125,toothpaste,2023-03-27,13,100,9,900
1,124,flour,2023-04-03,12,20,1,20
45,121,nutrella,2023-05-11,1,40,3,120
19,121,flour,2023-05-10,2,20,7,140
6,126,toothpaste,2023-04-10,15,100,5,500
17,126,sugar,2023-04-01,14,50,9,450
46,124,sugar,2023-05-01,10,50,6,300
20,130,shampoo,2023-07-02,23,1.5,4,6.0
28,123,sugar,2023-04-07,7,50,1,50
28,126,gram flour ,2023-03-08,15,52,8,416
27,123,flour,2023-08-03,8,20,9,180
24,130,quaker oats,2023-03-14,24,212,10,2120
4,123,flour,2023-08-03,8,20,3,60
30,129,quaker oats,2023-08-17,22,212,3,636
34,124,refined oil,2023-04-06,11,110,3,330
26,125,flour,2023-08-19,13,20,8,160
48,129,toothpaste,2023-04-27,22,100,3,300
21,123,toothpaste,2023-06-04,7,100,6,600
4,124,flour,2023-03-15,12,20,3,60
49,129,shampoo,2023-04-18,21,1.5,9,13.5
18,122,quaker oats,2023-08-07,5,212,7,1484
28,125,sugar,2023-05-28,13,50,3,150
14,121,gram flour ,2023-05-01,2,52,6,312
4,121,refined oil,2023-04-24,3,110,5,550
21,123,refined oil,2023-04-17,8,110,5,550
20,129,nutrella,2023-04-06,22,40,3,120
8,128,shampoo,2023-03-30,20,1.5,4,6.0
39,125,nutrella,2023-07-31,13,40,2,80
20,124,flour,2023-03-20,12,20,1,20
32,121,gram flour ,2023-04-27,2,52,6,312
37,125,nutrella,2023-04-26,12,40,8,320
15,127,quaker oats,2023-07-10,17,212,6,1272
48,127,gram flour ,2023-08-05,16,52,8,416
26,127,nutrella,2023-07-09,16,40,1,40
10,127,refined oil,2023-04-17,16,110,5,550
47,128,nutrella,2023-06-19,19,40,4,160
19,126,refined oil,2023-06-23,15,110,3,330
18,130,sugar,2023-07-06,23,50,2,100
12,123,flour,2023-07-10,8,20,10,200
49,123,refined oil,2023-06-18,7,110,8,880
24,126,toothpaste,2023-03-22,15,100,6,600
28,124,sugar,2023-03-05,12,50,3,150
35,124,sugar,2023-03-30,10,50,7,350
35,121,gram flour ,2023-04-27,1,52,8,416
5,121,quaker oats,2023-08-14,3,212,3,636
41,130,nutrella,2023-04-15,24,40,6,240
33,124,toothpaste,2023-05-19,12,100,5,500
46,126,flour,2023-06-19,14,20,7,140
36,128,shampoo,2023-05-31,20,1.5,3,4.5
30,123,flour,2023-07-19,7,20,3,60
30,127,nutrella,2023-05-27,16,40,6,240
12,128,quaker oats,2023-04-04,20,212,7,1484
29,130,sugar,2023-07-11,23,50,5,250
25,121,gram flour ,2023-07-21,3,52,1,52
19,124,refined oil,2023-05-02,10,110,8,880
6,126,nutrella,2023-04-25,15,40,3,120
36,126,refined oil,2023-06-30,15,110,9,990
43,121,refined oil,2023-06-16,2,110,3,330
48,123,nutrella,2023-03-08,8,40,7,280
17,123,flour,2023-03-25,8,20,10,200
3,124,shampoo,2023-03-21,12,1.5,5,7.5
27,122,flour,2023-06-16,5,20,4,80
7,122,gram flour ,2023-08-07,6,52,10,520
33,125,shampoo,2023-04-08,13,1.5,2,3.0
15,124,shampoo,2023-05-16,10,1.5,10,15.0
7,125,quaker oats,2023-05-05,12,212,10,2120
16,128,flour,2023-03-21,20,20,2,40
26,121,refined oil,2023-07-05,2,110,7,770
16,122,shampoo,2023-05-22,5,1.5,3,4.5
28,125,shampoo,2023-04-11,12,1.5,7,10.5
36,128,gram flour ,2023-03-24,18,52,6,312
29,128,nutrella,2023-08-05,18,40,8,320
41,130,refined oil,2023-05-05,25,110,9,990
8,127,sugar,2023-07-04,17,50,4,200
11,121,sugar,2023-06-09,1,50,2,100
46,129,shampoo,2023-04-11,22,1.5,2,3.0
8,127,flour,2023-07-14,16,20,7,140
13,125,flour,2023-04-30,13,20,4,80
20,122,quaker oats,2023-07-21,5,212,1,212
35,122,nutrella,2023-03-23,5,40,10,400
22,124,quaker oats,2023-03-21,11,212,10,2120
11,125,gram flour ,2023-04-28,13,52,7,364
38,121,sugar,2023-04-03,3,50,8,400
48,124,quaker oats,2023-05-30,10,212,3,636
34,123,nutrella,2023-07-15,9,40,1,40
19,127,quaker oats,2023-07-11,16,212,7,1484
9,130,refined oil,2023-05-09,25,110,10,1100
13,126,gram flour ,2023-03-12,15,52,3,156
40,130,sugar,2023-07-31,25,50,7,350
24,129,quaker oats,2023-07-29,21,212,9,1908
47,128,toothpaste,2023-06-23,19,100,2,200
38,122,toothpaste,2023-05-15,4,100,3,300
11,130,shampoo,2023-07-25,25,1.5,4,6.0
24,124,gram flour ,2023-03-03,12,52,2,104
5,126,gram flour ,2023-03-27,14,52,2,104
47,124,toothpaste,2023-08-16,10,100,9,900
8,127,gram flour ,2023-04-09,17,52,6,312
34,126,refined oil,2023-06-29,14,110,4,440
10,124,flour,2023-03-04,10,20,8,160
1,122,refined oil,2023-04-14,6,110,3,330
37,128,flour,2023-06-20,20,20,10,200
6,129,nutrella,2023-05-31,22,40,10,400
30,122,gram flour ,2023-03-21,5,52,5,260
6,122,sugar,2023-07-24,6,50,5,250
25,123,refined oil,2023-08-19,8,110,9,990
22,130,sugar,2023-06-30,25,50,8,400
9,127,refined oil,2023-08-11,17,110,1,110
19,129,refined oil,2023-04-04,21,110,6,660
13,126,flour,2023-08-03,14,20,10,200
45,127,nutrella,2023-04-25,17,40,4,160
23,125,shampoo,2023-06-22,12,1.5,4,6.0
20,122,nutrella,2023-05-09,6,40,1,40
22,130,flour,2023-08-19,23,20,1,20
27,129,flour,2023-08-18,22,20,2,40
16,130,refined oil,2023-03-05,24,110,6,660
14,128,nutrella,2023-03-24,20,40,7,280
10,128,nutrella,2023-05-08,19,40,1,40
11,123,quaker oats,2023-08-12,8,212,9,1908
47,127,shampoo,2023-08-04,16,1.5,8,12.0
42,122,gram flour ,2023-08-19,5,52,7,364
30,129,quaker oats,2023-03-15,21,212,4,848
18,121,quaker oats,2023-05-28,2,212,5,1060
13,127,nutrella,2023-03-10,16,40,6,240
5,122,flour,2023-03-09,6,20,4,80
6,122,sugar,2023-06-25,6,50,3,150
41,130,shampoo,2023-06-04,25,1.5,3,4.5
36,122,quaker oats,2023-04-07,6,212,1,212
39,122,shampoo,2023-07-09,6,1.5,7,10.5
44,122,toothpaste,2023-03-27,5,100,3,300
32,123,sugar,2023-06-20,7,50,6,300
16,125,refined oil,2023-06-15,13,110,3,330
33,125,gram flour ,2023-03-14,12,52,1,52
38,126,toothpaste,2023-05-07,15,100,6,600
17,130,quaker oats,2023-06-13,25,212,10,2120
32,125,refined oil,2023-06-15,12,110,5,550
11,127,gram flour ,2023-08-10,16,52,7,364
8,130,quaker oats,2023-05-26,24,212,6,1272
28,122,sugar,2023-06-07,4,50,2,100
30,128,refined oil,2023-07-08,19,110,3,330
16,124,gram flour ,2023-05-25,12,52,9,468
41,126,shampoo,2023-05-26,14,1.5,8,12.0
44,130,quaker oats,2023-07-30,24,212,7,1484
39,130,flour,2023-05-31,23,20,5,100
29,124,nutrella,2023-06-30,10,40,2,80
28,127,refined oil,2023-08-20,17,110,7,770
14,127,shampoo,2023-06-10,16,1.5,5,7.5
39,127,refined oil,2023-05-10,17,110,8,880
50,130,flour,2023-04-12,25,20,3,60
1,130,gram flour ,2023-03-06,24,52,7,364
27,121,refined oil,2023-07-21,1,110,1,110
19,127,sugar,2023-04-19,17,50,2,100
12,123,sugar,2023-06-30,8,50,4,200
18,128,refined oil,2023-05-02,18,110,1,110
1,121,toothpaste,2023-03-25,2,100,9,900
4,123,sugar,2023-08-11,7,50,5,250
12,122,quaker oats,2023-03-30,6,212,4,848
50,129,refined oil,2023-05-17,22,110,10,1100
2,125,flour,2023-03-10,12,20,7,140
19,126,sugar,2023-04-21,14,50,5,250
32,127,nutrella,2023-06-28,17,40,4,160
43,129,shampoo,2023-08-15,22,1.5,5,7.5
1,124,toothpaste,2023-03-07,10,100,1,100
19,122,sugar,2023-04-16,5,50,4,200
36,128,toothpaste,2023-06-03,19,100,4,400
47,126,flour,2023-04-16,15,20,3,60
7,124,toothpaste,2023-05-11,10,100,6,600
30,128,toothpaste,2023-05-17,18,100,7,700
49,124,shampoo,2023-03-20,11,1.5,7,10.5
46,129,gram flour ,2023-08-05,21,52,7,364
48,126,toothpaste,2023-05-08,15,100,1,100
32,129,quaker oats,2023-08-04,22,212,9,1908
20,130,flour,2023-06-08,23,20,4,80
5,127,toothpaste,2023-07-27,17,100,10,1000
35,122,gram flour ,2023-07-30,5,52,1,52
32,124,sugar,2023-08-02,12,50,3,150
35,126,nutrella,2023-06-08,15,40,8,320
1,126,gram flour ,2023-03-18,15,52,6,312
29,121,quaker oats,2023-07-12,1,212,9,1908
14,126,refined oil,2023-07-23,14,110,10,1100
32,122,refined oil,2023-06-18,6,110,6,660
25,126,toothpaste,2023-03-19,15,100,5,500
24,125,flour,2023-07-15,13,20,8,160
45,128,sugar,2023-05-27,19,50,6,300
45,122,nutrella,2023-03-23,6,40,5,200
1,123,nutrella,2023-04-27,7,40,7,280
42,124,flour,2023-07-18,11,20,10,200
2,127,sugar,2023-05-04,17,50,9,450
18,128,refined oil,2023-07-12,19,110,8,880
32,121,sugar,2023-07-13,2,50,5,250
21,123,flour,2023-06-27,7,20,4,80
41,121,flour,2023-07-26,1,20,3,60
8,124,sugar,2023-03-22,12,50,3,150
45,127,gram flour ,2023-06-04,16,52,7,364
5,121,gram flour ,2023-08-15,1,52,9,468
18,128,refined oil,2023-07-27,19,110,9,990
13,129,gram flour ,2023-07-28,21,52,6,312
17,122,quaker oats,2023-08-10,6,212,2,424
48,121,toothpaste,2023-03-16,1,100,8,800
25,126,refined oil,2023-07-08,14,110,8,880
5,129,refined oil,2023-04-04,22,110,7,770
20,121,sugar,2023-04-20,3,50,2,100
32,121,nutrella,2023-04-16,3,40,7,280
47,123,toothpaste,2023-03-11,9,100,2,200
50,124,quaker oats,2023-04-02,11,212,3,636
43,129,sugar,2023-05-19,21,50,6,300
44,122,nutrella,2023-08-03,4,40,6,240
7,124,quaker oats,2023-03-10,11,212,4,848
33,128,sugar,2023-07-26,20,50,8,400
21,126,flour,2023-08-16,14,20,9,180
28,130,shampoo,2023-05-22,25,1.5,4,6.0
50,126,gram flour ,2023-07-15,15,52,2,104
23,130,sugar,2023-04-17,24,50,8,400
13,126,toothpaste,2023-06-18,14,100,8,800
49,127,gram flour ,2023-06-04,16,52,4,208
9,125,nutrella,2023-04-24,12,40,4,160
22,126,toothpaste,2023-07-29,14,100,2,200
1,123,refined oil,2023-04-01,9,110,2,220
